MOUNTAINVIEW,October 2016,44.052,-77.302,ON,11.5,3,2.3,23.5,3,-1.5,3,0,3,NA,88.4,3,NA,0,9,,,NA,181.5,0,615EMR7
TORONTO NORTH YORK,October 2016,43.78,-79.468,ON,11.4,0,NA,25,0,-3.5,0,1.6,0,NA,55.2,0,NA,0,10,,,NA,207.5,2.8,615S001
COE HILL,October 2016,44.923,-77.885,ON,8.8,2,NA,22,2,-3,2,0,2,NA,83.2,2,NA,0,11,,,NA,268.2,0,6161740
HALIBURTON 3,October 2016,45.032,-78.531,ON,8.7,0,1.9,24,0,-5.5,0,11.2,0,157,101.4,0,101,0,13,,,NA,287,0,6163171
PETERBOROUGH,October 2016,44.23,-78.363,ON,8.4,9,NA,24.7,9,-5.1,9,,,NA,34.8,9,NA,,7,,,NA,211.3,0,6166415
PETERBOROUGH TRENT U,October 2016,44.35,-78.3,ON,9.2,0,NA,22.9,0,-3.6,0,,,NA,51.7,0,NA,,10,,,NA,274,0,6166456
SONYA SUNDANCE MEADOWS,October 2016,44.217,-78.95,ON,,,NA,,,,,4.8,0,NA,87.8,0,NA,0,12,,,NA,,,6168100
TAPLEY,October 2016,44.171,-78.501,ON,,,NA,,,,,1.6,0,NA,63.6,0,NA,0,12,,,NA,,,6168525
BANCROFT AUTO,October 2016,45.071,-77.879,ON,7.3,0,NA,22.6,0,-5.7,0,,,NA,73.2,0,NA,,12,,,NA,332.5,0,616I001
ATTAWAPISKAT A,November 2016,52.928,-82.432,ON,0,6,NA,16.3,6,-10,6,,,NA,19.9,6,NA,,3,,,NA,432.9,0,6010400
BIG TROUT LAKE A,November 2016,53.818,-89.897,ON,-1.3,9,NA,15.9,9,-18.2,9,,,NA,34.1,9,NA,,4,,,NA,405.5,0,6010735
BIG TROUT LAKE,November 2016,53.816,-89.892,ON,-1.2,0,NA,16.2,0,-18.5,0,,,NA,44.3,0,NA,5,8,,,NA,575.5,0,6010740
EAR FALLS (AUT),November 2016,50.631,-93.221,ON,2.1,0,NA,19.6,0,-11.3,0,,,NA,42.1,0,NA,5,7,,,NA,478.4,0,6012199
FORT SEVERN A,November 2016,56.019,-87.676,ON,-3.3,8,NA,11.8,8,-15.3,8,,,NA,5,8,NA,,4,,,NA,468.5,0,6012501
LANSDOWNE HOUSE (AUT),November 2016,52.196,-87.936,ON,-1.1,0,NA,20.5,0,-20.2,0,,,NA,204.6,9,NA,12,7,,,NA,572.3,0,6014353
MUSKRAT DAM,November 2016,53.441,-91.763,ON,-2.8,12,NA,17.1,12,-19.6,11,,,NA,0,12,NA,,0,,,NA,373.7,0,6015026
PEAWANUCK (AUT),November 2016,54.983,-85.433,ON,-1.5,2,NA,15.2,1,-14.7,2,,,NA,32.9,3,NA,2,8,,,NA,546.9,0,6016295
PICKLE LAKE (AUT),November 2016,51.449,-90.218,ON,-0.6,1,NA,18.6,1,-18.1,0,,,NA,35.8,1,NA,10,8,,,NA,539.7,0,6016525
PICKLE LAKE A,November 2016,51.446,-90.214,ON,,,NA,18.8,3,,,,,NA,,,NA,12,,,,NA,,,6016529
RED LAKE A,November 2016,51.067,-93.793,ON,,,NA,19.3,3,,,,,NA,,,NA,5,,,,NA,,,6016970
SANDY LAKE A,November 2016,53.064,-93.344,ON,-0.8,11,NA,19.3,11,-20.3,11,,,NA,16.5,12,NA,,4,,,NA,358,0,6017401
BARWICK,November 2016,48.633,-93.967,ON,3.4,0,6.8,21.5,0,-10.5,0,8,0,28,26.6,0,64,0,7,,,NA,437.6,0,6020559
ATIKOKAN (AUT),November 2016,48.761,-91.628,ON,1.4,1,NA,20.5,1,-16.9,0,,,NA,64,1,NA,0,9,,,NA,481.6,0,6020LPQ
FORT FRANCES RCS,November 2016,48.651,-93.439,ON,2.5,0,NA,21.8,0,-12.3,0,,,NA,38.2,0,NA,0,8,,,NA,464.3,0,6022474
MINE CENTRE SOUTHWEST,November 2016,48.76,-92.623,ON,1.7,2,NA,20.5,1,-16,1,39.4,1,NA,62.4,1,NA,2,11,,,NA,457,0,6025205
DRYDEN REGIONAL,November 2016,49.828,-92.744,ON,3.1,8,NA,19.2,8,-10,8,,,NA,25.7,8,NA,,5,,,NA,327.1,0,6032125
KENORA RCS,November 2016,49.791,-94.378,ON,2.8,0,NA,18.6,0,-9.7,0,,,NA,37.6,0,NA,0,8,,,NA,457.2,0,6034073
KENORA A,November 2016,49.788,-94.363,ON,2.5,1,NA,18.4,0,-9.4,1,23.6,0,NA,43.8,0,NA,1,9,,,NA,450.7,0,6034076
RAWSON LAKE,November 2016,49.65,-93.717,ON,2.9,1,7.2,19.5,1,-9.5,1,15,9,NA,47.3,1,NA,1,8,,,NA,438.5,0,6036904
RAWSON LAKE (AUT),November 2016,49.664,-93.733,ON,2.6,0,NA,18.9,0,-9.3,0,,,NA,42.8,0,NA,0,8,,,NA,462.5,0,6036907
ROYAL ISLAND (AUT),November 2016,49.469,-94.763,ON,4.1,3,NA,18.4,2,-6.2,1,,,NA,,,NA,,,,,NA,375.1,0,6037201
SIOUX LOOKOUT A,November 2016,50.114,-91.908,ON,1.9,1,NA,19.5,0,-14.1,1,0,26,NA,0,29,NA,,0,,,NA,467.2,0,6037776
ARMSTRONG (AUT),November 2016,50.294,-88.905,ON,-0.6,3,NA,19.5,2,-26.7,1,,,NA,47.5,3,NA,24,6,,,NA,502.2,0,6040325
CAMERON FALLS (AUT),November 2016,49.154,-88.345,ON,1.9,0,NA,18,0,-18.3,0,,,NA,74,0,NA,0,7,,,NA,483.3,0,6041110
CARIBOU ISLAND (AUT),November 2016,47.333,-85.833,ON,6,2,NA,13,1,-5.1,1,,,NA,,,NA,,,,,NA,336.5,0,6041222
GERALDTON A,November 2016,49.779,-86.939,ON,-0.3,0,NA,20.1,0,-17.4,0,54.8,0,NA,60.2,0,NA,22,9,,,NA,548.1,0,6042717
HAZELWOOD,November 2016,48.467,-89.267,ON,,,NA,,,,,36,0,NA,150,0,NA,6,11,,,NA,,,6043390
PUKASKWA (AUT),November 2016,48.608,-86.287,ON,2,0,NA,13.3,0,-14.8,0,,,NA,48.6,0,NA,,10,,,NA,480.8,0,6046768
THUNDER BAY,November 2016,48.372,-89.322,ON,2.4,8,NA,19.3,8,-17.4,8,,,NA,61.1,8,NA,,8,,,NA,344,0,6048260
THUNDER BAY BURWOOD,November 2016,48.414,-89.278,ON,3.5,7,NA,19,7,-22,7,15.6,7,NA,103.3,7,NA,0,9,,,NA,332.5,0,6048266
THUNDER BAY CS,November 2016,48.369,-89.327,ON,1.6,4,NA,18.6,4,-19,0,,,NA,157.8,4,NA,,10,,,NA,426.6,0,6048268
UPSALA (AUT),November 2016,49.033,-90.467,ON,1,0,NA,20.2,0,-21.8,0,,,NA,83.9,0,NA,15,7,,,NA,509.9,0,6049095
WELCOME ISLAND (AUT),November 2016,48.369,-89.119,ON,4.7,0,NA,16.9,0,-9.4,0,,,NA,,,NA,,,,,NA,398.1,0,6049443
LITTLE FLATLAND ISLAND (AUT),November 2016,49.69,-88.306,ON,3.5,3,NA,14.6,3,-8.6,1,,,NA,60.6,3,NA,,11,,,NA,390.4,0,6049470
THUNDER BAY A FIREHALL,November 2016,48.367,-89.317,ON,,,NA,,,,,17.8,0,NA,138.8,0,NA,0,9,,,NA,,,604S003
LAKE SUPERIOR PROVINCIAL PARK,November 2016,47.723,-84.814,ON,1.5,3,NA,15.1,3,-13.1,0,,,NA,50.1,3,NA,0,11,,,NA,445.1,0,6054425
SAULT STE MARIE A,November 2016,46.485,-84.51,ON,4.5,1,NA,18.1,0,-12.5,1,15.8,0,NA,67.7,0,NA,,10,,,NA,391.5,0,6057591
WAWA A,November 2016,47.967,-84.786,ON,,,NA,16.1,3,,,,,NA,,,NA,,,,,NA,,,6059407
KILLARNEY (AUT),November 2016,45.967,-81.483,ON,5.1,0,NA,14.5,0,-6.3,0,,,NA,,,NA,,,,,NA,386.3,0,605DJ25
CHAPLEAU A,November 2016,47.82,-83.347,ON,,,NA,17.1,3,,,,,NA,,,NA,,,,,NA,,,6061362
MASSEY,November 2016,46.193,-82.025,ON,2.9,7,2.6,17,7,-10,7,9.6,7,NA,44,7,NA,0,6,,,NA,346.7,0,6065006
MONETVILLE 2,November 2016,46.215,-80.303,ON,4.5,4,NA,18,4,-6.5,4,4.2,4,NA,45.2,4,NA,0,9,,,NA,350.2,0,6065252
SUDBURY CLIMATE,November 2016,46.632,-80.796,ON,2.5,0,NA,16.6,0,-8.1,0,,,NA,35.4,0,NA,,5,,,NA,464.8,0,6068145
SUDBURY A,November 2016,46.626,-80.798,ON,2.4,1,NA,16.6,1,-8.3,0,18.4,0,NA,51.4,1,NA,,10,,,NA,452.4,0,6068153
BONNER LAKE,November 2016,49.383,-82.124,ON,1,0,NA,19.5,0,-10,0,16.4,0,NA,54,0,NA,4,11,,,NA,508.9,0,6070QK6
EARLTON A,November 2016,47.695,-79.849,ON,2.2,11,NA,13.9,11,-7,11,,,NA,10.1,11,NA,,4,,,NA,300.9,0,6072223
EARLTON CLIMATE,November 2016,47.695,-79.849,ON,1.3,2,NA,13.9,2,-7.2,0,,,NA,24.5,2,NA,3,4,,,NA,466.7,0,6072230
KAPUSKASING A,November 2016,49.412,-82.468,ON,1,0,NA,18.5,0,-10.6,0,15.9,0,NA,61.2,0,NA,4,11,,,NA,511.5,0,6073976
KAPUSKASING CDA ON,November 2016,49.406,-82.444,ON,1.1,0,NA,18.4,0,-10.5,0,,,NA,54.5,0,NA,4,9,,,NA,507.5,0,6073980
KIRKLAND LAKE CS,November 2016,48.15,-80,ON,1.5,0,NA,18.5,0,-8.3,0,,,NA,63.8,0,NA,4,8,,,NA,494.2,0,6074211
MOOSONEE,November 2016,51.291,-80.608,ON,1.2,13,NA,20.1,13,-6.6,13,,,NA,46.9,13,NA,,5,,,NA,285.8,0,6075420
MOOSONEE UA,November 2016,51.267,-80.65,ON,1.8,2,6.1,20.5,2,-7.5,2,9,2,NA,63.4,2,NA,15,8,,,NA,453.2,0,6075425
MOOSONEE RCS,November 2016,51.292,-80.618,ON,1.5,0,NA,20.3,0,-7.1,0,,,NA,76,0,NA,24,10,,,NA,493.6,0,6075435
NAGAGAMI (AUT),November 2016,49.747,-84.164,ON,0.7,0,NA,18.9,0,-14.5,0,,,NA,61.2,0,NA,5,9,,,NA,518.4,0,6075543
OGOKI POST A,November 2016,51.659,-85.901,ON,-0.6,0,NA,20.2,0,-18,0,,,NA,18,0,NA,,7,,,NA,559.2,0,6075786
TIMMINS CLIMATE,November 2016,48.557,-81.39,ON,1.2,0,NA,18.7,0,-9.7,0,,,NA,24.6,0,NA,4,9,,,NA,504.7,0,6078282
TIMMINS A,November 2016,48.571,-81.377,ON,1.2,0,NA,18.6,0,-9.7,0,,,NA,,,NA,,,,,NA,505.4,0,6078286
ALGONQUIN PARK EAST GATE,November 2016,45.533,-78.267,ON,2,1,NA,16.3,1,-10.8,0,,,NA,71.9,1,NA,7,8,,,NA,464.8,0,6080192
NORTH BAY A,November 2016,46.364,-79.424,ON,3.2,8,NA,15.3,8,-8.4,8,,,NA,27.7,8,NA,,5,,,NA,324.8,0,6085680
GORE BAY CLIMATE,November 2016,45.883,-82.567,ON,5.4,0,NA,16.2,0,-7.5,0,,,NA,38.5,0,NA,,8,,,NA,379.2,0,6092920
GREAT DUCK ISLAND (AUT),November 2016,45.633,-82.95,ON,6.4,2,NA,16.2,1,-5,1,,,NA,,,NA,,,,,NA,325.2,0,6093005
SANDFIELD,November 2016,45.69,-81.982,ON,5.5,1,NA,16.5,1,-8,1,6,1,NA,47.6,1,NA,0,8,,,NA,362.1,0,6097426
APPLETON,November 2016,45.186,-76.113,ON,3.2,0,NA,17.5,0,-8,0,19.6,0,NA,62.2,0,NA,1,11,,,NA,444.7,0,6100285
BROCKVILLE CLIMATE,November 2016,44.635,-75.748,ON,3.6,2,NA,19.6,2,-8.6,0,,,NA,49.3,2,NA,0,6,,,NA,403.6,0,6100970
BROCKVILLE PCC,November 2016,44.6,-75.667,ON,4.4,0,1,18,0,-7,0,25.4,0,199,73.9,0,80,0,11,,,NA,407.7,0,6100971
CHALK RIVER AECL,November 2016,46.05,-77.367,ON,3.5,8,2.8,15,8,-7,8,23.2,8,NA,65.4,8,NA,15,9,,,NA,320,0,6101335
CORNWALL,November 2016,45.016,-74.749,ON,4.6,0,1.5,19,0,-4,0,22,0,154,69.4,0,75,0,13,,,NA,401.9,0,6101874
DRUMMOND CENTRE,November 2016,45.032,-76.253,ON,3.1,0,1.6,18,0,-8,0,32,0,203,65.4,0,78,4,8,,,NA,446,0,6102J13
HARTINGTON IHD,November 2016,44.428,-76.69,ON,4.9,0,2.5,21,0,-8.5,0,18,0,147,59,0,58,0,10,,,NA,393.4,0,6103367
KEMPTVILLE CS,November 2016,45,-75.633,ON,3.3,1,NA,17.4,1,-7.5,0,,,NA,47.3,1,NA,,8,,,NA,425.3,0,6104027
KINGSTON CLIMATE,November 2016,44.223,-76.599,ON,4.8,1,NA,15.6,1,-7.4,0,,,NA,32.3,1,NA,,7,,,NA,383.2,0,6104142
LYNDHURST SHAWMERE,November 2016,44.517,-76.083,ON,4.5,1,1.4,20.5,1,-8,1,22.6,1,NA,65.9,1,NA,0,7,,,NA,391.9,0,6104725
MOOSE CREEK WELLS,November 2016,45.251,-74.963,ON,2.8,1,NA,17.6,1,-7.9,0,,,NA,,,NA,0,,,,NA,440.3,0,6105397
OMPAH-SEITZ,November 2016,45.054,-76.784,ON,3,0,NA,17,0,-9.5,0,32.4,0,NA,69.6,0,NA,13,10,,,NA,450.3,0,6105762
OTTAWA CDA,November 2016,45.383,-75.717,ON,3.7,0,1.8,17,0,-5.5,0,14.4,0,90,60.9,0,74,0,10,,,NA,427.7,0,6105976
OTTAWA CDA RCS,November 2016,45.383,-75.717,ON,3.4,1,NA,16.4,1,-5.3,0,,,NA,43.9,1,NA,3,7,,,NA,423.8,0,6105978
OTTAWA INTL A,November 2016,45.317,-75.667,ON,3,0,NA,16.6,0,-6.6,0,29.6,0,NA,54.2,0,NA,1,8,,,NA,449.5,0,6106001
PEMBROKE CLIMATE,November 2016,45.86,-77.252,ON,2.1,1,NA,17.2,1,-8.4,0,,,NA,66.8,1,NA,10,8,,,NA,460.1,0,6106367
PETAWAWA AWOS 2,November 2016,45.95,-77.317,ON,2.8,3,NA,14.6,2,-9.6,1,,,NA,57,0,NA,,9,,,NA,409.8,0,6106396
ST. ALBERT,November 2016,45.287,-75.064,ON,2.7,0,1.2,17,0,-8,0,26,0,181,91.4,0,96,0,14,,,NA,459.7,0,6107276
PETAWAWA HOFFMAN,November 2016,45.883,-77.25,ON,2.9,0,NA,16,0,-8.5,0,50.4,0,NA,117.8,0,NA,14,11,,,NA,451.8,0,610FC98
BALDWIN,November 2016,44.267,-79.319,ON,5.5,4,NA,19,4,-5.5,4,2.2,4,NA,33.2,4,NA,0,7,,,NA,325.1,0,6110480
BARRIE LANDFILL,November 2016,44.385,-79.736,ON,9.9,11,NA,24,6,-5.5,6,5.4,6,NA,35.6,6,NA,0,6,,,NA,153.2,0,6110556
BEATRICE CLIMATE,November 2016,45.14,-79.403,ON,3,1,NA,17.7,1,-13.2,0,,,NA,37.9,1,NA,,6,,,NA,435.2,0,6110607
COLDWATER WARMINSTER,November 2016,44.631,-79.539,ON,5.5,0,NA,20,0,-9.5,0,8.8,0,NA,46,0,NA,0,8,,,NA,375.1,0,6111769
COLLINGWOOD,November 2016,44.5,-80.217,ON,8,5,NA,21.8,4,-1.5,2,,,NA,40.9,7,NA,,9,,,NA,249.1,0,6111792
LAGOON CITY,November 2016,44.547,-79.217,ON,5.1,1,NA,17.3,1,-9.4,0,,,NA,,,NA,,,,,NA,373.9,0,6114295
MARKDALE,November 2016,44.269,-80.712,ON,4.9,15,NA,18,15,-6,15,,,NA,24,26,NA,,4,,,NA,196.4,0,6114979
MIDLAND WATER POLLUTION CONTROL PLANT,November 2016,44.758,-79.875,ON,4.9,18,1.7,17,18,-7,18,5,18,NA,12.2,18,NA,,5,,,NA,157.6,0,6115127
MUSKOKA SNOW,November 2016,44.983,-79.05,ON,,,NA,,,,,1.6,17,NA,33.4,17,NA,0,4,,,NA,,,6115526
MUSKOKA,November 2016,44.975,-79.303,ON,3.3,11,NA,17.7,11,-10.6,11,,,NA,10.5,11,NA,,4,,,NA,279.9,0,6115529
NIPISSING,November 2016,46.1,-79.521,ON,,,NA,,,,,10,7,NA,37.6,6,NA,0,7,,,NA,,,6115669
ORILLIA BRAIN,November 2016,44.603,-79.439,ON,4.8,0,NA,18.5,0,-7.5,0,6.4,0,NA,38.4,0,NA,0,7,,,NA,395.3,0,6115811
PARRY SOUND CCG,November 2016,45.344,-80.044,ON,4.8,1,NA,18.6,1,-11.4,0,,,NA,50.1,1,NA,,7,,,NA,384.1,0,6116257
SHANTY BAY,November 2016,44.399,-79.633,ON,5.6,0,2.9,18.5,0,-5.5,0,7.8,0,23,51.6,0,53,0,12,,,NA,373.5,0,6117684
BARRIE-ORO,November 2016,44.483,-79.55,ON,4.8,1,NA,18.3,1,-8.1,0,,,NA,42.7,1,NA,,8,,,NA,383,0,6117700
SPRUCEDALE,November 2016,45.425,-79.488,ON,,,NA,,,,,13.8,0,NA,50.8,0,NA,0,6,,,NA,,,6117981
THORNBURY 3,November 2016,44.551,-80.468,ON,,,NA,,,,,6,0,NA,37.2,0,NA,0,8,,,NA,,,6118240
UDORA,November 2016,44.263,-79.161,ON,5.3,0,2.8,19,0,-8.5,0,3,0,16,36.6,0,44,0,8,,,NA,382.5,0,6119055
WIARTON A,November 2016,44.744,-81.109,ON,5.7,0,NA,19.9,0,-8.6,0,16.6,0,NA,43.6,0,NA,,9,,,NA,370,0,6119499
WESTERN ISLAND (AUT),November 2016,45.033,-80.367,ON,7,2,NA,17.2,1,-4.9,1,,,NA,,,NA,,,,,NA,306.7,0,6119M51
BORDEN AWOS,November 2016,44.272,-79.912,ON,5.4,4,NA,20.4,2,-5.4,2,,,NA,30.5,5,NA,,12,,,NA,328.5,0,611B002
EGBERT CS,November 2016,44.233,-79.783,ON,5.5,1,NA,18.6,1,-5.3,0,,,NA,38.9,1,NA,,8,,,NA,362.8,0,6.11E+03
COVE ISLAND (AUT),November 2016,45.333,-81.733,ON,7.2,2,NA,15.4,2,-3.5,1,,,NA,,,NA,,,,,NA,303.4,0,61219J2
GODERICH,November 2016,43.767,-81.717,ON,6.9,2,NA,20.7,2,-2.6,0,,,NA,60.5,2,NA,,14,,,NA,312,0,6122847
KINCARDINE,November 2016,44.173,-81.623,ON,6.9,4,NA,20.5,4,-3,4,9.2,4,NA,67.2,4,NA,0,11,,,NA,288.8,0,6124127
SARNIA,November 2016,42.999,-82.309,ON,7.1,12,NA,22.7,12,-6.4,12,,,NA,29.3,12,NA,,7,,,NA,196.3,0,6127510
SARNIA CLIMATE,November 2016,43,-82.3,ON,7,2,NA,22.7,2,-6.8,0,,,NA,40,2,NA,,10,,,NA,307.1,0,6127519
TOBERMORY RCS,November 2016,45.233,-81.633,ON,5.5,0,NA,15.5,0,-7.4,0,,,NA,38.2,0,NA,,8,,,NA,375.9,0,6128330
WROXETER,November 2016,43.863,-81.152,ON,,,NA,,,,,5.8,0,NA,62.8,0,NA,0,11,,,NA,,,6129660
AMHERSTBURG,November 2016,42.103,-83.094,ON,7.9,13,2.9,24,13,-6.5,13,0,13,NA,45.8,13,NA,0,7,,,NA,171,0,6130257
DELHI CS,November 2016,42.867,-80.55,ON,6.3,2,NA,22.2,2,-7.8,0,,,NA,55.6,2,NA,,10,,,NA,328.2,0,6131983
FORT ERIE,November 2016,42.883,-78.967,ON,6.8,3,1.9,22,3,-7.5,3,0,3,NA,81.2,3,NA,0,9,,,NA,301.7,0,6132470
GRIMSBY MOUNTAIN,November 2016,43.184,-79.558,ON,7.6,0,NA,21,0,-5,0,0.8,0,NA,66.4,0,NA,0,9,,,NA,312,0,6133055
HARROW CDA AUTO,November 2016,42.033,-82.9,ON,7.7,1,NA,22.7,1,-6.9,0,,,NA,40.2,1,NA,,4,,,NA,298.6,0,6133362
KINGSVILLE MOE,November 2016,42.043,-82.674,ON,8.2,5,3.2,21,5,-5,5,0,6,NA,38,6,NA,0,5,,,NA,244.6,0.3,6134190
LONG POINT (AUT),November 2016,42.567,-80.05,ON,8.9,2,NA,21,1,-1,1,,,NA,,,NA,,,,,NA,253.8,0,6134F10
NEW GLASGOW,November 2016,42.514,-81.636,ON,7.7,1,2.9,24,1,-6,1,0,1,NA,41,1,NA,0,6,,,NA,299,0,6135583
PORT COLBORNE,November 2016,42.883,-79.25,ON,7.4,4,2,20,4,-5,4,0,4,NA,67.4,4,NA,0,7,,,NA,275.2,0,6136606
PORT WELLER (AUT),November 2016,43.25,-79.217,ON,9.1,2,NA,21.5,2,0.4,0,,,NA,50.2,2,NA,,8,,,NA,249.6,0,6136699
RIDGETOWN RCS,November 2016,42.45,-81.883,ON,7.1,0,NA,22.7,0,-6.4,0,,,NA,30.3,0,NA,,9,,,NA,325.7,0,6137154
ST CATHARINES BROCK U,November 2016,43.118,-79.248,ON,,,NA,,,,,0,0,NA,53.6,0,NA,0,8,,,NA,,,6137290
ST THOMAS WPCP,November 2016,42.768,-81.205,ON,6.5,6,2,20.5,3,-4,3,4,5,NA,51,5,NA,,8,,,NA,276.4,0,6137362
TILLSONBURG WWTP,November 2016,42.855,-80.722,ON,,,NA,,,,,0,3,NA,60.4,3,NA,0,10,,,NA,,,6138270
VINELAND STATION RCS,November 2016,43.183,-79.4,ON,7.7,0,NA,21.9,0,-2.2,0,,,NA,52.6,0,NA,,9,,,NA,308.7,0,6139148
WELLAND-PELHAM,November 2016,42.967,-79.333,ON,6.1,0,NA,21.2,0,-7,0,,,NA,56.7,0,NA,,10,,,NA,356.7,0,6139449
WINDSOR RIVERSIDE,November 2016,42.333,-82.933,ON,8.3,0,NA,24.5,0,-6,0,0,0,NA,57.5,0,NA,0,7,,,NA,290.7,0,6139520
WINDSOR A,November 2016,42.276,-82.955,ON,7.5,0,NA,23.9,0,-5.9,0,0,0,NA,57.8,0,NA,,9,,,NA,315.3,0,6139527
PORT COLBORNE (AUT),November 2016,42.867,-79.25,ON,8.2,0,NA,19.6,0,-2.3,0,,,NA,,,NA,,,,,NA,294.4,0,613F606
ERIEAU (AUT),November 2016,42.25,-81.9,ON,9,1,NA,18.7,1,-3.6,0,,,NA,,,NA,,,,,NA,259.7,0,613KLLM
POINT PELEE CS,November 2016,41.949,-82.519,ON,8.2,0,NA,20.8,0,-5.6,0,,,NA,,,NA,,,,,NA,293.2,0,613P001
BRANTFORD AIRPORT,November 2016,43.138,-80.331,ON,5.8,1,NA,21.4,1,-7.4,0,,,NA,50.1,1,NA,,12,,,NA,355.1,0,6140942
DORCHESTER,November 2016,43.002,-81.033,ON,,,NA,,,,,10.2,0,NA,66.9,0,NA,0,12,,,NA,,,6142066
ELORA RCS,November 2016,43.65,-80.417,ON,4.8,0,NA,19.8,0,-7,0,,,NA,55.6,1,NA,,17,,,NA,397.5,0,6142286
FERGUS SHAND DAM,November 2016,43.735,-80.33,ON,5.2,0,3.1,21.5,0,-7,0,8.2,0,65,67.6,0,73,0,7,,,NA,382.7,0,6142400
FERGUS MOE,November 2016,43.702,-80.379,ON,4.6,0,NA,20,0,-7,0,3.2,0,NA,59.2,0,NA,0,9,,,NA,402.5,0,6142402
GUELPH TURFGRASS,November 2016,43.55,-80.217,ON,4.6,0,NA,20.3,0,-8.9,0,,,NA,,,NA,,,,,NA,402.8,0,6143089
KITCHENER/WATERLOO,November 2016,43.461,-80.379,ON,5.1,0,NA,20.8,0,-7.5,0,,,NA,59,0,NA,,12,,,NA,388.2,0,6144239
LONDON A,November 2016,43.033,-81.151,ON,5.9,0,NA,20,0,-4.6,0,,,NA,,,NA,,,,,NA,364.5,0,6144473
LONDON INT'L AIRPORT,November 2016,43.033,-81.151,ON,,,,,,,,9,1,NA,60.7,1,NA,0,11,,,NA,,,6144475
LONDON CS,November 2016,43.033,-81.15,ON,6.1,0,NA,20,0,-4.5,0,,,NA,54.7,0,NA,,12,,,NA,355.9,0,6144478
MOUNT FOREST (AUT),November 2016,43.983,-80.75,ON,5.1,2,NA,19.7,2,-6.5,0,,,NA,58.7,2,NA,,11,,,NA,361.9,0,6145504
ROSEVILLE,November 2016,43.354,-80.474,ON,5.6,5,2.9,20.5,5,-7.5,5,4,5,NA,54.2,5,NA,0,7,,,NA,310.9,0,6147188
STRATHROY-MULLIFARRY,November 2016,42.981,-81.643,ON,6.5,0,NA,23.5,0,-5,0,14,0,NA,67.2,0,NA,0,12,,,NA,343.8,0,6148122
WATERLOO WELLINGTON 2,November 2016,43.45,-80.383,ON,,,NA,,,,,6.4,0,NA,75.6,0,NA,0,9,,,NA,,,6149389
WOODSTOCK,November 2016,43.136,-80.771,ON,7.8,17,4.3,19.5,17,-2,17,0,17,NA,36.6,17,NA,0,6,,,NA,132.7,0,6149625
BELLEVILLE,November 2016,44.151,-77.395,ON,5.5,0,1.9,19,0,-9,0,8.8,0,80,49.2,0,51,0,6,,,NA,375.6,0,6150689
BURLINGTON PIERS (AUT),November 2016,43.3,-79.8,ON,8.2,0,NA,20.7,0,-2.1,0,,,NA,,,NA,,,,,NA,292.9,0,6151061
CENTREVILLE,November 2016,44.403,-76.908,ON,3.8,5,1.3,17,5,-9.5,5,18.2,5,NA,48.8,5,NA,0,7,,,NA,355.7,0,6151309
COBOURG (AUT),November 2016,43.95,-78.167,ON,5.4,0,NA,19.2,0,-7.7,0,,,NA,49.1,0,NA,,6,,,NA,378.9,0,6151684
COBOURG STP,November 2016,43.967,-78.183,ON,6.2,14,2.5,21,14,-3,14,0,14,NA,48.2,14,NA,0,5,,,NA,189,0,6151689
GEORGETOWN WWTP,November 2016,43.64,-79.879,ON,5.8,8,3,21.5,8,-8.5,8,1,8,NA,57.2,8,NA,0,9,,,NA,267.6,0,6152695
HAMILTON A,November 2016,43.174,-79.935,ON,6.1,0,NA,19.8,0,-7.3,0,2.4,0,NA,56.2,0,NA,,12,,,NA,357.5,0,6153193
HAMILTON RBG CS,November 2016,43.292,-79.908,ON,6.7,2,NA,21.3,2,-5.9,0,,,NA,48.5,2,NA,,9,,,NA,317.3,0,6153301
OAKVILLE TWN,November 2016,43.513,-79.69,ON,7.3,0,NA,19.5,0,-4,0,0,0,NA,56.8,0,NA,0,8,,,NA,320.7,0,6155750
OSHAWA,November 2016,43.923,-78.883,ON,5.3,13,NA,16.8,13,-5.9,12,,,NA,14.9,13,NA,,3,,,NA,215.6,0,6155875
OSHAWA WPCP,November 2016,43.867,-78.833,ON,6.3,0,2.1,20.5,0,-6,0,0,0,0,45,0,53,0,9,,,NA,350.3,0,6155878
POINT PETRE (AUT),November 2016,43.833,-77.15,ON,6.7,1,NA,18.8,1,-5.2,0,,,NA,58.7,1,NA,,9,,,NA,328.8,0,6156559
MONO CENTRE,November 2016,44.032,-80.024,ON,5.6,4,NA,19,4,-6.9,0,,,NA,53.6,5,NA,,9,,,NA,323.7,0,6157000
STIRLING,November 2016,44.293,-77.555,ON,,,NA,,,,,4.4,17,NA,37,17,NA,0,4,,,NA,,,6158052
TORONTO,November 2016,43.667,-79.4,ON,,,,,,,,1.2,0,14,44.2,0,53,0,9,,,NA,,,6158350
TORONTO CITY,November 2016,43.667,-79.4,ON,7.7,1,NA,19.4,1,-2.6,0,,,NA,51.1,1,NA,,10,,,NA,299.1,0,6158355
TORONTO CITY CENTRE,November 2016,43.628,-79.396,ON,7.6,8,NA,19.1,8,-2.3,8,,,NA,37.4,9,NA,,7,,,NA,228.9,0,6158359
TORONTO BUTTONVILLE A,November 2016,43.861,-79.369,ON,5.8,0,NA,18.6,0,-5.7,0,8.1,0,NA,48,0,NA,,11,,,NA,365.7,0,6158410
